Standard name	Systematic name
YCT1	YLL055W
YDC1	YPL087W
YDJ1	YNL064C
MAS5	YNL064C
YEA4	YEL004W
YEA6	YEL006W
NDT2	YEL006W
YEF1	YEL041W
YEF3	YLR249W
EFC1	YLR249W
TEF3	YLR249W
YEF3A	YLR249W
YEH1	YLL012W
YEH2	YLR020C
YEL1	YBL060W
YEN1	YER041W
YET1	YKL065C
YET2	YMR040W
YET3	YDL072C
YFH1	YDL120W
YFH7	YFR007W
AIM12	YFR007W
YFT2	YDR319C
FIT2A	YDR319C
YGK3	YOL128C
YGP1	YNL160W
YHB1	YGR234W
YHB	YGR234W
YHC1	YLR298C
YHC3	YJL059W
BTN1	YJL059W
YHI9	YHR029C
YHK8	YHR048W
YHM2	YMR241W
YHP1	YDR451C
YIA6	YIL006W
NDT1	YIL006W
YIF1	YNL263C
YIG1	YPL201C
YIH1	YCR059C
YIM1	YMR152W
YIM2	YMR151W
YIP1	YGR172C
YIP3	YNL044W
PRA1	YNL044W
YIP4	YGL198W
YIP5	YGL161C
YJU2	YKL095W
CWC16	YKL095W
YJU3	YKL094W
YKE2	YLR200W
GIM1	YLR200W
PFD6	YLR200W
YKE4	YIL023C
YKT6	YKL196C
YKU70	YMR284W
HDF1	YMR284W
NES24	YMR284W
YKU80	YMR106C
HDF2	YMR106C
YLF2	YHL014C
YLH47	YPR125W
MRS7	YPR125W
YMC1	YPR058W
YMC2	YBR104W
YMD8	YML038C
YME1	YPR024W
OSD1	YPR024W
YTA11	YPR024W
YME2	YMR302C
PRP12	YMR302C
RNA12	YMR302C
YML6	YML025C
YMR1	YJR110W
YMR31	YFR049W
YND1	YER005W
YNG1	YOR064C
YNG2	YHR090C
EAF4	YHR090C
NBN1	YHR090C
YNK1	YKL067W
NDK1	YKL067W
YNK	YKL067W
YOP1	YPR028W
YIP2	YPR028W
YOR1	YGR281W
YOS1	YER074W-A
YOS9	YDR057W
YOX1	YML027W
YPC1	YBR183W
YPD1	YDL235C
YPI1	YFR003C
YPK1	YKL126W
SLI2	YKL126W
YPK2	YMR104C
YKR2	YMR104C
YPK3	YBR028C
YPK9	YOR291W
YPP1	YGR198W
YPQ1	YOL092W
YPQ2	YDR352W
YPR1	YDR368W
YPS1	YLR120C
YAP3	YLR120C
YPS3	YLR121C
YPS5	YGL259W
YPS6	YIR039C
YPS7	YDR349C
YPT10	YBR264C
YPT11	YNL304W
YPT1	YFL038C
YP2	YFL038C
YPT31	YER031C
YPT8	YER031C
YPT32	YGL210W
YPT11	YGL210W
YPT35	YHR105W
YPT52	YKR014C
YPT53	YNL093W
YPT6	YLR262C
YPT7	YML001W
VAM4	YML001W
YRA1	YDR381W
YRA2	YKL214C
YRB1	YDR002W
CST20	YDR002W
HTN1	YDR002W
SFO1	YDR002W
YRB2	YIL063C
YRB30	YGL164C
YRF1-1	YDR545W
YRF1-2	YER190W
YRF1-3	YGR296W
YRF1-4	YLR466W
YRF1-5	YLR467W
YRF1-6	YNL339C
YRF1-7	YPL283C
YRF1-8	YOR396W
YRM1	YOR172W
YRO2	YBR054W
YRR1	YOR162C
PDR2	YOR162C
YSA1	YBR111C
YSC83	YHR017W
YSC84	YHR016C
LSB4	YHR016C
YSF3	YNL138W-A
RCP10	YNL138W-A
YSH1	YLR277C
BRR5	YLR277C
YSP2	YDR326C
LAM2	YDR326C
LTC4	YDR326C
YSP3	YOR003W
YSR3	YKR053C
LBP2	YKR053C
YSW1	YBR148W
YSY6	YBR162W-A
YTA12	YMR089C
RCA1	YMR089C
YTA6	YPL074W
YTA7	YGR270W
YTH1	YPR107C
YTM1	YOR272W
YTP1	YNL237W
YUH1	YJR099W
YUR1	YJL139C
YVC1	YOR087W
YVH1	YIR026C
ZAP1	YJL056C
ZDS1	YMR273C
CES1	YMR273C
CKM1	YMR273C
HST1	YMR273C
NRC1	YMR273C
OSS1	YMR273C
STM2	YMR273C
ZDS2	YML109W
MCS1	YML109W
ZEO1	YOL109W
ZIM17	YNL310C
FMP28	YNL310C
HEP1	YNL310C
TIM15	YNL310C
ZIP1	YDR285W
ZIP2	YGL249W
ZPR1	YGR211W
ZPS1	YOL154W
ZRC1	YMR243C
ZRG17	YNR039C
ZRG8	YER033C
ZRT1	YGL255W
ZRT2	YLR130C
ZRT3	YKL175W
ZTA1	YBR046C
ZUO1	YGR285C
ZWF1	YNL241C
MET19	YNL241C
Q0010	Q0010
ORF6	Q0010
Q0017	Q0017
ORF7	Q0017
Q0032	Q0032
ORF8	Q0032
Q0092	Q0092
ORF5	Q0092
ORI5	Q0092
Q0142	Q0142
ORF9	Q0142
Q0143	Q0143
ORF10	Q0143
Q0144	Q0144
Q0182	Q0182
ORF11	Q0182
Q0255	Q0255
Q0297	Q0297
ORF12	Q0297
YAL004W	YAL004W
YAL016C-A	YAL016C-A
YAL016C-B	YAL016C-B
YAL019W-A	YAL019W-A
YAL026C-A	YAL026C-A
YAL031W-A	YAL031W-A
YAL034C-B	YAL034C-B
YAL035C-A	YAL034C-B
YAL037C-A	YAL037C-A
YAL037C-B	YAL037C-B
YAL038C-A	YAL037C-B
YAL037W	YAL037W
YAL042C-A	YAL042C-A
YAL043C-A	YAL042C-A
YAL045C	YAL045C
YAL047W-A	YAL047W-A
YAL056C-A	YAL056C-A
YAL058C-A	YAL056C-A
YAL059C-A	YAL059C-A
YAL063C-A	YAL063C-A
YAL064W	YAL064W
YAL064W-B	YAL064W-B
YAL065C	YAL065C
YAL066W	YAL066W
YAL067W-A	YAL067W-A
YAL068W-A	YAL068W-A
YAL069W	YAL069W
YAR019W-A	YAR019W-A
YAR023C	YAR023C
YAR028W	YAR028W
FUN56	YAR028W
YAR029W	YAR029W
FUN57	YAR029W
YAR030C	YAR030C
YAR035C-A	YAR035C-A
YAR047C	YAR047C
YAR053W	YAR053W
YAR060C	YAR060C
YAR061W	YAR061W
YAR062W	YAR062W
YAR064W	YAR064W
YAR066W	YAR066W
YAR068W	YAR068W
YAR069C	YAR069C
YAR070C	YAR070C
YAR075W	YAR075W
YBL006W-A	YBL006W-A
YBL008W-A	YBL008W-A
YBL010C	YBL010C
YBL0316	YBL010C
YBL012C	YBL012C
YBL0314	YBL012C
YBL028C	YBL028C
YBL0423	YBL028C
YBL029C-A	YBL029C-A
YBL029W	YBL029W
YBL0422	YBL029W
YBL036C	YBL036C
YBL0413	YBL036C
YBL039C-A	YBL039C-A
YBL039W-B	YBL039W-B
YBL044W	YBL044W
YBL0404	YBL044W
YBL053W	YBL053W
YBL0514	YBL053W
YBL055C	YBL055C
YBL0511	YBL055C
YBL0512	YBL055C
YBL059W	YBL059W
YBL0508	YBL059W
YBL0516	YBL059W
YBL062W	YBL062W
YBL0505	YBL062W
YBL065W	YBL065W
YBL0502	YBL065W
YBL068W-A	YBL068W-A
smORF19	YBL068W-A
SR12	YBL068W-A
YBL070C	YBL070C
YBL0616	YBL070C
YBL071C-B	YBL071C-B
YBL071C	YBL071C
YBL0615	YBL071C
YBL073W	YBL073W
YBL0612	YBL073W
YBL077W	YBL077W
YBL0733	YBL077W
YBL081W	YBL081W
YBL0722	YBL081W
YBL083C	YBL083C
YBL0719	YBL083C
YBL086C	YBL086C
YBL0714	YBL086C
YBL094C	YBL094C
YBL0836	YBL094C
YBL096C	YBL096C
YBL0834	YBL096C
YBL100C	YBL100C
YBL0826	YBL100C
YBL100W-C	YBL100W-C
YBL101W-C	YBL100W-C
YBL107W-A	YBL107W-A
YBL108W	YBL108W
YBL0801	YBL108W
YBL109W	YBL109W
YBL111C	YBL111C
YBL112C	YBL112C
YBL113C	YBL113C
YBL113W-A	YBL113W-A
YBR012C	YBR012C
YBR0205	YBR012C
YBR013C	YBR013C
YBR0209	YBR013C
YBR016W	YBR016W
YBR0222	YBR016W
YBR027C	YBR027C
YBR0311	YBR027C
YBR032W	YBR032W
YBR0317	YBR032W
YBR051W	YBR051W
YBR0504A	YBR051W
YBR053C	YBR053C
YBR0506	YBR053C
YBR056C-B	YBR056C-B
YBR056W-A	YBR056W-A
YBR056W	YBR056W
YBR0510	YBR056W
YBR062C	YBR062C
YBR0528	YBR062C
YBR063C	YBR063C
YBR0610	YBR063C
YBR064W	YBR064W
YBR0612	YBR064W
YBR071W	YBR071W
YBR0712	YBR071W
YBR072C-A	YBR072C-A
YBR076C-A	YBR076C-A
smORF46	YBR076C-A
YBR085C-A	YBR085C-A
YBR089W	YBR089W
YBR0811A	YBR089W
YBR090C	YBR090C
YBR0811B	YBR090C
YBR096W	YBR096W
YBR0824	YBR096W
YBR099C	YBR099C
YBR0828	YBR099C
YBR103C-A	YBR103C-A
YBR109W-A	YBR109W-A
YBR113W	YBR113W
YBR0908E	YBR113W
YBR116C	YBR116C
YBR0911	YBR116C
YBR121C-A	YBR121C-A
YBR124W	YBR124W
YBR0920B	YBR124W
YBR126W-A	YBR126W-A
YBR126W-B	YBR126W-B
YBR131C-A	YBR131C-A
YBR134W	YBR134W
YBR1010	YBR134W
YBR137W	YBR137W
YBR1013	YBR137W
YBR138C	YBR138C
YBR1014	YBR138C
YBR139W	YBR139W
YBR1015	YBR139W
YBR141W-A	YBR141W-A
YBR144C	YBR144C
YBR1121	YBR144C
YBR174C	YBR174C
YBR1236	YBR174C
YBR178W	YBR178W
YBR1240	YBR178W
YBR182C-A	YBR182C-A
YBR184W	YBR184W
YBR1306	YBR184W
YBR190W	YBR190W
YBR1318	YBR190W
YBR191W-A	YBR191W-A
YBR196C-A	YBR196C-A
YBR196C-B	YBR196C-B
YBR197C	YBR197C
YBR1409	YBR197C
YBR200W-A	YBR200W-A
YBR201C-A	YBR201C-A
YBR206W	YBR206W
YBR1447	YBR206W
YBR209W	YBR209W
YBR1451	YBR209W
YBR219C	YBR219C
YBR1509	YBR219C
YBR220C	YBR220C
YBR1510	YBR220C
YBR221W-A	YBR221W-A
YBR223W-A	YBR223W-A
YBR224W	YBR224W
YBR1521	YBR224W
YBR225W	YBR225W
YBR1522	YBR225W
YBR226C	YBR226C
YBR1523	YBR226C
YBR230W-A	YBR230W-A
YBR232C	YBR232C
YBR1530	YBR232C
YBR238C	YBR238C
YBR1608	YBR238C
YBR241C	YBR241C
YBR1625	YBR241C
YBR242W	YBR242W
YBR1627	YBR242W
YBR255C-A	YBR255C-A
YBR259W	YBR259W
YBR1727	YBR259W
YBR277C	YBR277C
YBR2014	YBR277C
YBR284W	YBR284W
YBR2021	YBR284W
YBR285W	YBR285W
YBR2023	YBR285W
YBR287W	YBR287W
YBR2034	YBR287W
YBR292C	YBR292C
YBR2040	YBR292C
YBR296C-A	YBR296C-A
YBR298C-A	YBR298C-A
YBR300C	YBR300C
YBR2120	YBR300C
YCL001W-A	YCL001W-A
YCL001W-B	YCL001W-B
YCL002C	YCL002C
YCL2C	YCL002C
YCL012C	YCL012C
YCL011C-A	YCL012C
YCL021W-A	YCL021W-A
YCL021W	YCL021W
YCL21W	YCL021W
YCL022C	YCL022C
YCL22C	YCL022C
YCL023C	YCL023C
YCL23C	YCL023C
YCL041C	YCL041C
YCL41C	YCL041C
YCL042W	YCL042W
YCL42W	YCL042W
YCL046W	YCL046W
YCL46W	YCL046W
YCL048W-A	YCL048W-A
YCL049C	YCL049C
YCL49C	YCL049C
YCL065W	YCL065W
YCL65W	YCL065W
YCL068C	YCL068C
YCL68C	YCL068C
YCL076W	YCL076W
YCL76W	YCL076W
YCR001W	YCR001W
YCR021	YCR001W
YCR1W	YCR001W
YCR006C	YCR006C
YCR044	YCR006C
YCR6C	YCR006C
YCR007C	YCR007C
YCR045	YCR007C
YCR7C	YCR007C
YCR013C	YCR013C
YCR13C	YCR013C
YCR015C	YCR015C
YCR15C	YCR015C
YCR016W	YCR016W
YCR16W	YCR016W
YCR018C-A	YCR018C-A
YCR022C	YCR022C
YCR22C	YCR022C
YCR023C	YCR023C
YCR23C	YCR023C
YCR241	YCR023C
YCR024C-B	YCR024C-B
YCR025C	YCR025C
YCR244	YCR025C
YCR25C	YCR025C
YCR038W-A	YCR038W-A
YCR041W	YCR041W
YCR41W	YCR041W
YCR043C	YCR043C
YCR43C	YCR043C
YCR725	YCR043C
YCR045W-A	YCR045W-A
YCR047W-A	YCR047W-A
YCR049C	YCR049C
YCR49C	YCR049C
YCR050C	YCR050C
YCR50C	YCR050C
YCR051W	YCR051W
YCR51W	YCR051W
YCR061W	YCR061W
YCR062W	YCR061W
YCR61W	YCR061W
YCR62W	YCR061W
YCR904	YCR061W
YCR064C	YCR064C
YCR64C	YCR064C
YCR075W-A	YCR075W-A
YCR081C-A	YCR081C-A
YCR085W	YCR085W
YCR85W	YCR085W
YCR087C-A	YCR087C-A
YCRX16C	YCR087C-A
YCR087W	YCR087W
YCR87W	YCR087W
YCR090C	YCR090C
YCR1104	YCR090C
YCR90C	YCR090C
YCR095W-A	YCR095W-A
YCR097W-A	YCR097W-A
YCR099C	YCR099C
YCR99C	YCR099C
YCR100C	YCR100C
YCR101C	YCR101C
YCR102C	YCR102C
YCR102W-A	YCR102W-A
YCR108C	YCR108C
YDL007C-A	YDL007C-A
YDL009C	YDL009C
YDL011C	YDL011C
YDL012C	YDL012C
D2880	YDL012C
YDL016C	YDL016C
YDL022C-A	YDL022C-A
smORF101	YDL022C-A
SR3	YDL022C-A
YDL023C	YDL023C
YDL025W-A	YDL025W-A
YDL026W	YDL026W
YDL032W	YDL032W
D2767	YDL032W
YDL034W	YDL034W
D2758	YDL034W
YDL041W	YDL041W
D2717	YDL041W
YDL050C	YDL050C
YDL057W	YDL057W
YDL062W	YDL062W
YDL068W	YDL068W
YDL071C	YDL071C
YDL073W	YDL073W
YDL085C-A	YDL085C-A
YDL086C-A	YDL086C-A
YDL086W	YDL086W
YDL094C	YDL094C
YDL109C	YDL109C
D2325	YDL109C
YDL114W	YDL114W
YDL114W-A	YDL114W-A
YDL118W	YDL118W
YDL121C	YDL121C
YDL124W	YDL124W
D2240	YDL124W
YDL129W	YDL129W
YDL144C	YDL144C
YDL152W	YDL152W
D1551	YDL152W
YDL157C	YDL157C
D1533	YDL157C
YDL158C	YDL158C
YDL159C-B	YDL159C-B
YDL159W-A	YDL159W-A
YDL159W-B	YDL159W-A
YDL162C	YDL162C
YDL163W	YDL163W
YDL172C	YDL172C
YDL176W	YDL176W
YDL177C	YDL177C
YDL180W	YDL180W
YDL183C	YDL183C
D1293	YDL183C
YDL185C-A	YDL185C-A
YDL186W	YDL186W
D1281	YDL186W
YDL187C	YDL187C
YDL196W	YDL196W
D1224	YDL196W
YDL199C	YDL199C
D1209	YDL199C
YDL206W	YDL206W
D1053	YDL206W
YDL211C	YDL211C
D1026	YDL211C
YDL213W-A	YDL213W-A
D1019	YDL213W-A
YDL218W	YDL218W
YDL221W	YDL221W
YDL228C	YDL228C
YDL240C-A	YDL240C-A
YDL241W	YDL241W
YDL242W	YDL242W
YDL247W-A	YDL247W-A
YDR003W-A	YDR003W-A
YDR008C	YDR008C
YDR010C	YDR010C
PZE110	YDR010C
YDR015C	YDR015C
PZF129	YDR015C
YDR018C	YDR018C
PZF396	YDR018C
YD9335.04C	YDR018C
YDR029W	YDR029W
YDR034C-A	YDR034C-A
YDR034W-B	YDR034W-B
YDR042C	YDR042C
YD6888.04c	YDR042C
YDR048C	YDR048C
YDR053W	YDR053W
YDR056C	YDR056C
D4219	YDR056C
YDR061W	YDR061W
D4241	YDR061W
YDR089W	YDR089W
D4495	YDR089W
YD8554.22	YDR089W
YDR090C	YDR090C
YDR094W	YDR094W
YDR095C	YDR095C
YDR102C	YDR102C
YDR109C	YDR109C
YDR114C	YDR114C
YDR115W	YDR115W
YD9727.10	YDR115W
YDR118W-A	YDR118W-A
YDR119W-A	YDR119W-A
YDR124W	YDR124W
YDR131C	YDR131C
YDR132C	YDR132C
YDR133C	YDR133C
YDR149C	YDR149C
YDR154C	YDR154C
YDR157W	YDR157W
YDR169C-A	YDR169C-A
smORF118	YDR169C-A
SR2	YDR169C-A
YDR179W-A	YDR179W-A
YD9395.13	YDR179W-A
YDR182W-A	YDR182W-A
smORF121	YDR182W-A
SR1	YDR182W-A
YDR183C-A	YDR183C-A
smORF122	YDR183C-A
YDR187C	YDR187C
YDR193W	YDR193W
YDR194W-A	YDR194W-A
smORF123	YDR194W-A
YDR199W	YDR199W
YDR203W	YDR203W
YDR209C	YDR209C
YD8142A.06c	YDR209C
YDR210W	YDR210W
YD8142.07	YDR210W
YDR215C	YDR215C
YD8142.15c	YDR215C
YD8142B.07c	YDR215C
YDR220C	YDR220C
YDR222W	YDR222W
YDR230W	YDR230W
YDR239C	YDR239C
YDR246W-A	YDR246W-A
smORF127	YDR246W-A
YDR248C	YDR248C
YDR249C	YDR249C
YDR250C	YDR250C
YDR262W	YDR262W
YD9320B.01	YDR262W
YDR269C	YDR269C
YDR271C	YDR271C
YDR274C	YDR274C
D9954.4A	YDR274C
YDR278C	YDR278C
YDR286C	YDR286C
YDR290W	YDR290W
YDR306C	YDR306C
YDR320W-B	YDR320W-B
YDR327W	YDR327W
YDR338C	YDR338C
D9651.8	YDR338C
YDR340W	YDR340W
YDR341C	YDR341C
D9651.10	YDR341C
YDR344C	YDR344C
YDR354C-A	YDR354C-A
YDR355C	YDR355C
YDR366C	YDR366C
YDR371C-A	YDR371C-A
YDR374W-A	YDR374W-A
YDR381C-A	YDR381C-A
YDR387C	YDR387C
YDR391C	YDR391C
YDR396W	YDR396W
YDR401W	YDR401W
YDR406W-A	YDR406W-A
smORF144	YDR406W-A
YDR413C	YDR413C
YDR415C	YDR415C
YDR417C	YDR417C
YDR426C	YDR426C
YDR431W	YDR431W
YDR433W	YDR433W
YDR442W	YDR442W
YDR444W	YDR444W
YDR445C	YDR445C
YDR455C	YDR455C
YDR461C-A	YDR461C-A
YDR464C-A	YDR464C-A
YDR467C	YDR467C
YDR476C	YDR476C
YDR491C	YDR491C
YDR509W	YDR509W
YDR510C-A	YDR510C-A
YDR514C	YDR514C
YDR521W	YDR521W
YDR524C-A	YDR524C-A
YDR524C-C	YDR524C-A
YDR524C-B	YDR524C-B
YDR524W-C	YDR524W-C
YDR524W-A	YDR524W-C
YDR526C	YDR526C
YDR535C	YDR535C
YDR537C	YDR537C
YDR541C	YDR541C
YDR543C	YDR543C
D3703.6	YDR543C
YDR544C	YDR544C
YDR545C-A	YDR545C-A
YEL008C-A	YEL008C-A
YEL008W	YEL008W
YEL009C-A	YEL009C-A
YEL010W	YEL010W
YEL014C	YEL014C
YEL018C-A	YEL018C-A
YEL020C	YEL020C
YEL020C-B	YEL020C-B
smORF171	YEL020C-B
YEL023C	YEL023C
YEL025C	YEL025C
YEL028W	YEL028W
YEL030C-A	YEL030C-A
YEL032C-A	YEL032C-A
YEL034C-A	YEL034C-A
YEL043W	YEL043W
SYGP-ORF14	YEL043W
YEL045C	YEL045C
SYGP-ORF33	YEL045C
YEL050W-A	YEL050W-A
smORF167	YEL050W-A
YEL053W-A	YEL053W-A
YEL057C	YEL057C
YEL067C	YEL067C
YEL068C	YEL068C
YEL073C	YEL073C
YEL074W	YEL074W
YEL075C	YEL075C
YEL075W-A	YEL075W-A
YEL076W-C	YEL075W-A
YEL076C	YEL076C
YEL076C-A	YEL076C-A
YEL077C	YEL077C
YEL077W-A	YEL077W-A
YER006C-A	YER006C-A
YER010C	YER010C
YER023C-A	YER023C-A
YER034W	YER034W
YER039C-A	YER039C-A
YER046W-A	YER046W-A
YER053C-A	YER053C-A
YER066C-A	YER066C-A
YER067C-A	YER067C-A
YER068C-A	YER068C-A
YER076C	YER076C
YER076W-A	YER076W-A
YER078W-A	YER078W-A
YER079C-A	YER079C-A
YER079W	YER079W
YER084W	YER084W
YER084W-A	YER084W-A
YER085C	YER085C
YER087C-A	YER087C-A
YER088C-A	YER088C-A
YER088W-B	YER088W-B
YER088W-A	YER088W-B
YER090C-A	YER090C-A
YER091C-A	YER091C-A
YER097W	YER097W
YER107W-A	YER107W-A
YER119C-A	YER119C-A
YER121W	YER121W
YER130C	YER130C
YER133W-A	YER133W-A
YER134C	YER134C
YER135C	YER135C
YER137C	YER137C
YER137W-A	YER137W-A
YER138W-A	YER138W-A
YER145C-A	YER145C-A
YER147C-A	YER147C-A
YER148W-A	YER148W-A
YER152C	YER152C
YER152W-A	YER152W-A
YER156C	YER156C
YER158C	YER158C
YER158W-A	YER158W-A
YER165C-A	YER165C-A
YER172C-A	YER172C-A
YER175W-A	YER175W-A
YER181C	YER181C
YER184C	YER184C
YER186C	YER186C
YER187W	YER187W
YER188C-A	YER188C-A
YER188W	YER188W
YER189W	YER189W
YER190C-A	YER190C-A
YER190C-B	YER190C-B
YFL012W	YFL012W
YFL012W-A	YFL012W-A
YFL013W-A	YFL013W-A
YFL015C	YFL015C
YFL015W-A	YFL015W-A
YFL019C	YFL019C
YFL021C-A	YFL021C-A
YFL031C-A	YFL031C-A
YFL030C-A	YFL031C-A
YFL032W	YFL032W
YFL034W	YFL034W
YFL040W	YFL040W
YFL041W-A	YFL041W-A
YFL051C	YFL051C
YFL052W	YFL052W
YFL054C	YFL054C
YFL057C	YFL057C
YFL063W	YFL063W
YFL064C	YFL064C
YFL065C	YFL065C
YFL066C	YFL066C
YFL067W	YFL067W
YFL068W	YFL068W
YFR006W	YFR006W
YFR009W-A	YFR009W-A
YFR010W-A	YFR010W-A
YFR012W-A	YFR012W-A
YFR016C	YFR016C
YFR018C	YFR018C
YFR020W	YFR020W
YFR032C-B	YFR032C-B
YFR034W-A	YFR034W-A
YFR035C	YFR035C
YFR036W-A	YFR036W-A
YFR045W	YFR045W
YFR052C-A	YFR052C-A
YFR054C	YFR054C
YFR056C	YFR056C
YFR057W	YFR057W
YGL006W-A	YGL006W-A
YGL007C-A	YGL007C-A
YGL010W	YGL010W
YGL021	YGL010W
YGL014C-A	YGL014C-A
YGL015C	YGL015C
YGL026	YGL015C
YGL024W	YGL024W
YGL034C	YGL034C
YGL036W	YGL036W
YGL039W	YGL039W
YGL041C	YGL041C
YGL041C-B	YGL041C-B
YGL041W-A	YGL041W-A
YGL042C	YGL042C
YGL052W	YGL052W
YGL063C-A	YGL063C-A
YGL069C	YGL069C
YGL072C	YGL072C
YGL074C	YGL074C
YGL081W	YGL081W
YGL082W	YGL082W
YGL088W	YGL088W
YGL101W	YGL101W
YGL102C	YGL102C
YGL108C	YGL108C
G3070	YGL108C
YGL109W	YGL109W
G3065	YGL109W
YGL114W	YGL114W
YGL117W	YGL117W
YGL118C	YGL118C
YGL123C-A	YGL123C-A
YGL132W	YGL132W
G2847	YGL132W
YGL138C	YGL138C
G2816	YGL138C
YGL140C	YGL140C
YGL149W	YGL149W
G1895	YGL149W
YGL152C	YGL152C
G1873	YGL152C
YGL159W	YGL159W
G1840	YGL159W
YGL165C	YGL165C
G1814	YGL165C
YGL176C	YGL176C
G1636	YGL176C
YGL177W	YGL177W
BIB115	YGL177W
YGL182C	YGL182C
G1607	YGL182C
YGL185C	YGL185C
G1380	YGL185C
YGL188C	YGL188C
YGL188C-A	YGL188C-A
YGL193C	YGL193C
G1334	YGL193C
YGL194C-A	YGL194C-A
YGL199C	YGL199C
G1301	YGL199C
YGL204C	YGL204C
YGL214W	YGL214W
YGL217C	YGL217C
YGL218W	YGL218W
YGL230C	YGL230C
YGL235W	YGL235W
YGL239C	YGL239C
HRE104	YGL239C
YGL242C	YGL242C
HRE181	YGL242C
YGL258W-A	YGL258W-A
YGL260W	YGL260W
NRB76	YGL260W
YGL262W	YGL262W
NRB175	YGL262W
YGR011W	YGR011W
YGR012W	YGR012W
YGR015C	YGR015C
YGR016W	YGR016W
YGR017W	YGR017W
YGR018C	YGR018C
YGR021W	YGR021W
YGR022C	YGR022C
YGR025W	YGR025W
YGR026W	YGR026W
YGR035C	YGR035C
YGR035W-A	YGR035W-A
YGR039W	YGR039W
YGR042W	YGR042W
YGR045C	YGR045C
YGR050C	YGR050C
YGR051C	YGR051C
YGR053C	YGR053C
YGR054W	YGR054W
YGR064W	YGR064W
YGR066C	YGR066C
YGR067C	YGR067C
YGR068W-A	YGR068W-A
YGR069W	YGR069W
YGR073C	YGR073C
YGR079W	YGR079W
YGR107W	YGR107W
YGR111W	YGR111W
G6145	YGR111W
YGR114C	YGR114C
G6163	YGR114C
YGR115C	YGR115C
G6166	YGR115C
YGR117C	YGR117C
G6172	YGR117C
YGR121W-A	YGR121W-A
YGR122C-A	YGR122C-A
YGR122W	YGR122W
G6335	YGR122W
YGR125W	YGR125W
G6362	YGR125W
YGR126W	YGR126W
G6365	YGR126W
YGR127W	YGR127W
YGR130C	YGR130C
YGR137W	YGR137W
YGR139W	YGR139W
YGR146C-A	YGR146C-A
YGR149W	YGR149W
G6639	YGR149W
YGR151C	YGR151C
YGR153W	YGR153W
G6661	YGR153W
YGR160W	YGR160W
G7004	YGR160W
YGR161W-C	YGR161W-C
YGR164W	YGR164W
YGR168C	YGR168C
YGR169C-A	YGR169C-A
YGR174W-A	YGR174W-A
YGR176W	YGR176W
YGR182C	YGR182C
G7160	YGR182C
YGR190C	YGR190C
YGR201C	YGR201C
G7727	YGR201C
YGR204C-A	YGR204C-A
YGR210C	YGR210C
G7748	YGR210C
YGR219W	YGR219W
YGR226C	YGR226C
G8544	YGR226C
YGR228W	YGR228W
YGR237C	YGR237C
G8581	YGR237C
YGR240C-A	YGR240C-A
YGR242W	YGR242W
YGR250C	YGR250C
YGR259C	YGR259C
YGR265W	YGR265W
YGR266W	YGR266W
YGR269W	YGR269W
YGR270C-A	YGR270C-A
YGR273C	YGR273C
G9371	YGR273C
YGR283C	YGR283C
YGR290W	YGR290W
YGR291C	YGR291C
YGR293C	YGR293C
YGR296C-A	YGR296C-A
YGR296C-B	YGR296C-B
YHL002C-A	YHL002C-A
YHL005C	YHL005C
YHL006W-A	YHL006W-A
YHL008C	YHL008C
YHL012W	YHL012W
YHL015W-A	YHL015W-A
YHL017W	YHL017W
YHL018W	YHL018W
YHL019W-A	YHL019W-A
YHL026C	YHL026C
YHL030W-A	YHL030W-A
YHL034W-A	YHL034W-A
YHL037C	YHL037C
YHL041W	YHL041W
YHL042W	YHL042W
YHL044W	YHL044W
YHL045W	YHL045W
YHL046W-A	YHL046W-A
YHL048C-A	YHL048C-A
YHL049C	YHL049C
YHL050C	YHL050C
YHL050W-A	YHL050W-A
YHR007C-A	YHR007C-A
YHR020W	YHR020W
YHR022C	YHR022C
YHR022C-A	YHR022C-A
YHR028W-A	YHR028W-A
YHR032C-A	YHR032C-A
YHR032W-A	YHR032W-A
YHR033W	YHR033W
YHR035W	YHR035W
YHR045W	YHR045W
YHR049C-A	YHR049C-A
YHR050W-A	YHR050W-A
YHR052W-A	YHR052W-A
YHR054C	YHR054C
YHR054W-A	YHR054W-A
YHR056W-A	YHR056W-A
YHR063W-A	YHR063W-A
YHR069C-A	YHR069C-A
YHR070C-A	YHR070C-A
YHR071C-A	YHR071C-A
YHR073C-B	YHR073C-B
YHR073W-A	YHR073W-A
YHR078W	YHR078W
YHR086W-A	YHR086W-A
YHR095W	YHR095W
YHR097C	YHR097C
YHR112C	YHR112C
YHR122W	YHR122W
YHR125W	YHR125W
YHR127W	YHR127W
YHR130C	YHR130C
YHR131C	YHR131C
YHR131W-A	YHR131W-A
YHR137C-A	YHR137C-A
YHR138C	YHR138C
YHR139C-A	YHR139C-A
YHR140W	YHR140W
YHR145C	YHR145C
YHR165W-A	YHR165W-A
YHR173C	YHR173C
YHR175W-A	YHR175W-A
YHR177W	YHR177W
YHR180C-B	YHR180C-B
smORF286	YHR180C-B
YHR180W	YHR180W
YHR180W-A	YHR180W-A
smORF288	YHR180W-A
YHR182C-A	YHR182C-A
YHR182W	YHR182W
YHR193C-A	YHR193C-A
YHR202W	YHR202W
YHR210C	YHR210C
YHR212C	YHR212C
YHR212W-A	YHR212W-A
YHR213W	YHR213W
