"SNP"	"gene"	"p.value"	"FDR"	"q.value"
"HEM25"	"YDL089W"	2.62367053687595e-06	0.00196767303895404	0.00178683107402133
"UBC12"	"ERG6"	2.62877499481796e-06	0.00197125429551604	0.00179008318978566
"NNL035W"	"YLH47"	2.62992076388608e-06	0.00197186650254618	0.0017906391310033
"YAP3"	"PCL2"	2.63346931498563e-06	0.00197403270603533	0.00179260624628639
"STE20"	"PCL2"	2.63346931498563e-06	0.00197403270603533	0.00179260624628639
"SLI15"	"SGD1"	2.63409287817561e-06	0.00197425294194886	0.00179280624108539
"SUN4"	"MRPL28"	2.63531920378977e-06	0.00197492483669092	0.00179341638432556
"IRA1"	"FKH2"	2.63609329523681e-06	0.00197518623914213	0.00179365376218936
"SML1"	"SPO1"	2.63632784076998e-06	0.00197518623914213	0.00179365376218936
"CSH1"	"NOP8"	2.63911088834131e-06	0.00197702394422869	0.0017953225702121
"gNL07"	"MRPL36"	2.64304697682001e-06	0.00197968320046677	0.00179773742348596
"YRB30"	"SPO74"	2.64355578574774e-06	0.00197968320046677	0.00179773742348596
"NTH1"	"SSK22"	2.64365269453198e-06	0.00197968320046677	0.00179773742348596
"FPR4"	"YBL111C"	2.64675588565389e-06	0.00198175913140333	0.00179962256285187
"HAL9"	"NQM1"	2.65320367832253e-06	0.00198633850125581	0.00180378105879599
"IRA2"	"BTN2"	2.65386927345808e-06	0.00198658838675649	0.00180400797819201
"RTC2"	"STL1"	2.65656971726349e-06	0.00198836123180954	0.00180561788724067
"YBR139W"	"YLR352W"	2.65798573039003e-06	0.00198917239671815	0.00180635450081222
"YIL060W"	"XBP1"	2.65955412367205e-06	0.00199009548556604	0.00180719275178422
"REX4"	"YMR031C"	2.65988399136654e-06	0.00199009548556604	0.00180719275178422
"SUN4"	"GDS1"	2.66137302552162e-06	0.0019909607563925	0.00180797849858744
"RPB5"	"SIL1"	2.66670866476562e-06	0.00199470307882464	0.00181137687721966
"YGL204C"	"YOR053W"	2.66862960846752e-06	0.00199589058667112	0.0018124552453625
"FPR4"	"YLR465C"	2.66939516179814e-06	0.00199621377959675	0.00181274873475377
"TPK1"	"HSP150"	2.67007852285104e-06	0.00199647543485186	0.00181298634218715
"YBR162W"	"LAC1"	2.67482142132645e-06	0.00199977204960432	0.0018159799765777
"NER046W"	"YER184C"	2.67614474637243e-06	0.00200046690658362	0.00181661097167599
"NML011W"	"YFR039C"	2.67641910586288e-06	0.00200046690658362	0.00181661097167599
"NML009C"	"SPO1"	2.6780882806627e-06	0.00200146464647928	0.00181751701277838
"CSH1"	"LAC1"	2.67920716572729e-06	0.00200205093056159	0.00181804941353589
"TRM10"	"NCE102"	2.6811424727405e-06	0.00200324706755206	0.0018191356177482
"NBR043C"	"RNT1"	2.68245734615516e-06	0.00200393945298429	0.00181976436845068
"SEC72"	"n1"	2.68273858969416e-06	0.00200393945298429	0.00181976436845068
"NNL035W"	"MLP1"	2.68329231817338e-06	0.00200410303043291	0.00181991291206663
"ILV6"	"MAC1"	2.68391350793835e-06	0.00200431694641655	0.00182010716777844
"ATG27"	"YPL276W"	2.68802445636033e-06	0.00200691128711899	0.00182246307167708
"NBR038W"	"ATS1"	2.6880579246704e-06	0.00200691128711899	0.00182246307167708
"MLF3"	"PPN1"	2.68849777986041e-06	0.00200698940492627	0.00182253400994921
"MAK5"	"SYN8"	2.69142014428332e-06	0.00200892048918654	0.00182428761499155
"NOL019C"	"NCE102"	2.69225909598757e-06	0.00200904575015471	0.0018244013636611
"NOL020W"	"NCE102"	2.69225909598757e-06	0.00200904575015471	0.0018244013636611
"YBR139W"	"LGE1"	2.69469519383601e-06	0.00201061303444199	0.00182582460431689
"YBR174C"	"STB3"	2.69701850329336e-06	0.00201209578297157	0.00182717107860157
"YCL026C"	"LYS1"	2.7034620658144e-06	0.00201665167110208	0.00183130825094687
"MAK5"	"VPS16"	2.70567361439931e-06	0.00201804994009268	0.00183257800991231
"PHO8"	"APT2"	2.70645757781868e-06	0.00201838321669201	0.001832880656222
"ENT2"	"ASP3-3"	2.70715496428277e-06	0.00201865185219152	0.00183312460236986
"RTC2"	"NOP8"	2.70805361391562e-06	0.00201907047856639	0.00183350475425496
"YCL023C"	"YHR162W"	2.71156693391607e-06	0.00202143820375097	0.00183565487007746
"COG6"	"DIA1"	2.71443928081641e-06	0.00202332756166868	0.00183737058369983
"SIR3"	"COS12"	2.71586696133253e-06	0.00202413973715506	0.00183810811497047
"IDH2"	"ATP5"	2.71653158570656e-06	0.00202438307435229	0.00183832908789477
"YJR079W"	"p1"	2.71722934972073e-06	0.00202465104385606	0.00183857242925624
"NYV1"	"YLR050C"	2.71872198965277e-06	0.00202551114772338	0.00183935348397752
"URA8"	"MNS1"	2.72105129597316e-06	0.00202699429592515	0.00184070032120191
"NHR001C"	"INP52"	2.72369900032941e-06	0.00202871423001557	0.00184226218214995
"BUD3"	"ECM40"	2.72468049148029e-06	0.00202919283185172	0.00184269679736089
"YSH1"	"YGR050C"	2.72636345268126e-06	0.00203019366613767	0.00184360564845896
"PCS60"	"NNT1"	2.72703107609907e-06	0.00203043827158596	0.00184382777307378
"PGI1"	"SHR5"	2.73248704322083e-06	0.00203400170272467	0.0018470637016873
"ILV6"	"VTC4"	2.73249650368115e-06	0.00203400170272467	0.0018470637016873
"SUN4"	"DIA1"	2.73332001749881e-06	0.00203419245880912	0.00184723692604546
"SLX8"	"SKS1"	2.73343230283835e-06	0.00203419245880912	0.00184723692604546
"MCM6"	"SPO74"	2.73436848112551e-06	0.00203463624621897	0.00184763992650259
"YLR232W"	"HAP1"	2.73483890766695e-06	0.00203473340177387	0.00184772815282937
"YBR174C"	"ELP2"	2.73832446235479e-06	0.00203707352440226	0.00184985320295031
"SKM1"	"YHR080C"	2.73905120486683e-06	0.00203736100595057	0.00185011426307238
"SUN4"	"YPT1"	2.73988599954266e-06	0.00203772877744893	0.00185044823397527
"SLI15"	"YET2"	2.7445940965119e-06	0.00204073624123428	0.00185317929225541
"MDS3"	"SPO74"	2.74461149192216e-06	0.00204073624123428	0.00185317929225541
"MAK5"	"ARC18"	2.74741393602091e-06	0.00204256630657577	0.00185484116267542
"MAK5"	"MDN1"	2.75470521277891e-06	0.00204773272806603	0.00185953275638917
"NBR031C"	"VPS16"	2.75842519671842e-06	0.00205024344652136	0.00186181272346972
"ILV6"	"TMT1"	2.75997568013917e-06	0.00205093942396697	0.00186244473605617
"LEU2"	"ADK2"	2.76019924957765e-06	0.00205093942396697	0.00186244473605617
"MAL11"	"GUF1"	2.76048185340721e-06	0.00205093942396697	0.00186244473605617
"RFC4"	"PIL1"	2.76073183441239e-06	0.00205093942396697	0.00186244473605617
"REX4"	"IRC6"	2.76114791734751e-06	0.00205099403339888	0.00186249432652569
"MAK5"	"GUT1"	2.76319863445892e-06	0.00205226269282918	0.00186364638789337
"COG6"	"YOR200W"	2.76768514462427e-06	0.0020553378119806	0.0018664388835709
"YPQ1"	"MSN4"	2.76802562248542e-06	0.0020553378119806	0.0018664388835709
"NDR055C"	"YDR133C"	2.76912670976714e-06	0.00205590042103954	0.00186694978519385
"NML013W"	"MMF1"	2.77035232695712e-06	0.00205655533465078	0.00186754450797971
"RPM2"	"TAF13"	2.77224442359561e-06	0.00205744970494333	0.00186835667981861
"ALO1"	"TAF13"	2.77224442359561e-06	0.00205744970494333	0.00186835667981861
"VPS63"	"ERG24"	2.77451681681936e-06	0.00205888096230977	0.00186965639531333
"RRI2"	"DST1"	2.77542239488895e-06	0.0020592977204309	0.00187003485064937
"BUD3"	"YHI9"	2.77674156622736e-06	0.00205977145356017	0.00187046504461932
"NBR034W"	"YET2"	2.77709299039365e-06	0.00205977145356017	0.00187046504461932
"NBR035W"	"YET2"	2.77709299039365e-06	0.00205977145356017	0.00187046504461932
"gJR15"	"SNO3"	2.78080149971495e-06	0.00206226657307121	0.00187273084640014
"MEC3"	"n1"	2.78199663493845e-06	0.00206285164972968	0.00187326215070392
"YPQ1"	"CWP1"	2.78227953826798e-06	0.00206285164972968	0.00187326215070392
"RTR2"	"RPS13"	2.78348849342188e-06	0.00206349245846164	0.00187384406494074
"NNL035W"	"YGR219W"	2.78407798596379e-06	0.00206367393716864	0.00187400886457285
"ASG7"	"HSP150"	2.78482140815866e-06	0.00206381091304365	0.00187413325147302
"CST9"	"BUD8"	2.78495220842062e-06	0.00206381091304365	0.00187413325147302
"MLF3"	"YLH47"	2.78743922696437e-06	0.00206539828761266	0.00187557473598282
"YJL119C"	"PRM10"	2.7884269965895e-06	0.00206587451399212	0.00187600719405703
"YBR139W"	"FAL1"	2.78943596094797e-06	0.00206627471341527	0.00187637061254727
"VPS63"	"COX13"	2.78965742123496e-06	0.00206627471341527	0.00187637061254727
"CSH1"	"CNS1"	2.79028184217047e-06	0.00206648155876392	0.00187655844746148
"NNL013C"	"YOR200W"	2.79141300412998e-06	0.0020670635987158	0.00187708699415178
"YNL035C"	"MRPL25"	2.794107595071e-06	0.00206809349512039	0.00187802223637055
"NNL004W"	"MRPL25"	2.794107595071e-06	0.00206809349512039	0.00187802223637055
"EXO5"	"STB3"	2.79442102646544e-06	0.00206809349512039	0.00187802223637055
"UBS1"	"STB3"	2.79442102646544e-06	0.00206809349512039	0.00187802223637055
"RTN1"	"YGR021W"	2.79453095269873e-06	0.00206809349512039	0.00187802223637055
"SIR3"	"YIL177C"	2.79766695387728e-06	0.00207015840273538	0.00187989736552991
"SEC72"	"SPP2"	2.7993600674304e-06	0.0020711552544768	0.00188080260010522
"YBR174C"	"RPA34"	2.80268394472476e-06	0.00207335825971268	0.00188280313481489
"PYC2"	"CNS1"	2.80352991283189e-06	0.00207372784937409	0.00188313875677981
"RED1"	"CTF8"	2.80453728100163e-06	0.00207421671811213	0.00188358269529752
"FPR4"	"YJL225C"	2.80608295892764e-06	0.00207510354714433	0.001884388018967
"YBR071W"	"IKI1"	2.80703710069044e-06	0.0020755527690618	0.00188479595446511
"YOL106W"	"NCE102"	2.80756446296384e-06	0.00207568635375596	0.00188491726185603
"YMR084W"	"CSM3"	2.80848705386448e-06	0.00207611206950192	0.00188530385155285
"gCL01"	"ARG1"	2.8091843270499e-06	0.00207637113954791	0.00188553911137466
"APC11"	"SSK22"	2.81015041387682e-06	0.00207682881112621	0.00188595471995475
"RSC8"	"RSC8"	2.81064409776427e-06	0.00207693728558669	0.00188605322490598
"AVT5"	"ADH7"	2.81612219060424e-06	0.00208072852869343	0.00188949602808425
"YBR174C"	"CGR1"	2.81696582701445e-06	0.00208109503024387	0.00188982884575569
"SPC72"	"YGR035C"	2.81791658816632e-06	0.0020815405723341	0.00189023343962665
"CDA2"	"YHB1"	2.82067679840552e-06	0.00208332244470656	0.00189185154632529
"EXO5"	"YOR287C"	2.82320315581991e-06	0.00208454451349162	0.0018929612990314
"UBS1"	"YOR287C"	2.82320315581991e-06	0.00208454451349162	0.0018929612990314
"MLF3"	"YJR088C"	2.82337593056155e-06	0.00208454451349162	0.0018929612990314
"YAR029W"	"NUP60"	2.82770701118061e-06	0.00208748479283445	0.00189563134755677
"NBR031C"	"YBR197C"	2.82873962768214e-06	0.00208798963778947	0.00189608979397309
"LOC1"	"FRS2"	2.83218944171086e-06	0.00209027835464115	0.00189816816284295
"YBR144C"	"DFM1"	2.83854979202718e-06	0.0020947143442272	0.00190219645610075
"NEJ1"	"YGR050C"	2.84277595329285e-06	0.00209757450478136	0.00190479374927583
"YBR139W"	"STP3"	2.84370448197398e-06	0.00209800106463458	0.00190518110550096
"gJL07"	"SNX4"	2.84550642806644e-06	0.00209907182151045	0.00190615345284762
"YBR144C"	"YNL208W"	2.85266755535154e-06	0.00210409518572903	0.0019107151371845
"YFL051C"	"SNO3"	2.85514737138652e-06	0.00210566485569386	0.00191214054425853
"gCR02"	"DRE2"	2.85623345366401e-06	0.00210598905778769	0.00191243495006888
"RTC2"	"FCF2"	2.85629048859239e-06	0.00210598905778769	0.00191243495006888
"MCP2"	"MLH1"	2.85932858392345e-06	0.00210796949233466	0.00191423336978523
"ENT2"	"YLR179C"	2.86449519640697e-06	0.00211151844279179	0.00191745614858609
"SRY1"	"UBA1"	2.86969188409432e-06	0.00211508868618932	0.00192069826336748
"YCL022C"	"YGL114W"	2.87037339955252e-06	0.00211533058046956	0.00192091792598825
"MED8"	"YSW1"	2.87097221746597e-06	0.0021155114784953	0.00192108219830749
"ATP14"	"MVD1"	2.87209669369307e-06	0.00211607962217786	0.00192159812588611
"RGA1"	"YML002W"	2.87310438429329e-06	0.00211656159228432	0.0019220357998014
"NDJ1"	"NCE102"	2.87462651459277e-06	0.0021174223751541	0.0019228174711204
"NBR038W"	"KIN4"	2.8759837431062e-06	0.00211816149610813	0.00192348866204592
"YLR455W"	"AAD14"	2.87692291972314e-06	0.00211854668390215	0.00192383844857349
"MDY2"	"YHR080C"	2.87745603749167e-06	0.00211854668390215	0.00192383844857349
"REX4"	"PRO1"	2.8775683130974e-06	0.00211854668390215	0.00192383844857349
"HRP1"	"UFO1"	2.88182943612747e-06	0.00212132779518818	0.00192636395762291
"MTR4"	"ADH4"	2.88205446996482e-06	0.00212132779518818	0.00192636395762291
"NBR051C"	"ARC18"	2.88545546295848e-06	0.00212357001289744	0.00192840010092431
"YKL097C"	"CWP1"	2.88625396415357e-06	0.00212389659380103	0.00192869666691631
"gNL07"	"MSS116"	2.8870871318047e-06	0.00212424860117054	0.00192901632251644
"IRA1"	"ARA1"	2.88808393314367e-06	0.0021247209049298	0.00192944521848478
"YHL008C"	"EST3"	2.88882163476245e-06	0.00212500250019341	0.00192970093331004
"YNL115C"	"CRM1"	2.8900912954542e-06	0.00212567528458518	0.00193031188443531
"IRA1"	"TYR1"	2.89264819569296e-06	0.00212729455793528	0.00193178233602052
"REX4"	"YPR091C"	2.89577581635951e-06	0.00212933309788444	0.00193363352087424
"YLR252W"	"YLR050C"	2.89771808391921e-06	0.00213000896470095	0.00193424727112936
"YGL193C"	"SPT16"	2.89776227378543e-06	0.00213000896470095	0.00193424727112936
"IME4"	"SPT16"	2.89776227378543e-06	0.00213000896470095	0.00193424727112936
"ARG4"	"KAR5"	2.89977763587633e-06	0.00213122870174749	0.00193535490639891
"YCL026C"	"MF(ALPHA)2"	2.90110538159114e-06	0.00213194282893382	0.00193600340064672
"SIS1"	"DIA1"	2.90271506893496e-06	0.00213286394657819	0.00193683986158165
"YBR137W"	"STP3"	2.90441742745492e-06	0.00213385292294694	0.00193773794458231
"REX4"	"AAP1"	2.90678857369534e-06	0.00213533294947656	0.00193908194703656
"IRA2"	"PNC1"	2.9085006509614e-06	0.00213620582044064	0.00193987459547527
"NBR031C"	"MNN1"	2.90869041045586e-06	0.00213620582044064	0.00193987459547527
"PEP8"	"IRC18"	2.91003013421021e-06	0.00213677257759189	0.00194038926395384
"YNL040W"	"DIA1"	2.91017591889976e-06	0.00213677257759189	0.00194038926395384
"ROT2"	"PEX29"	2.91105785879619e-06	0.00213715803531794	0.00194073929560493
"PYC2"	"TRF5"	2.91301309583534e-06	0.00213833126481827	0.00194180469767461
"HAL9"	"MSC1"	2.91354232533557e-06	0.00213845755750648	0.0019419193832424
"YBR225W"	"TYW1"	2.91650622266357e-06	0.00214037057742466	0.00194365658417333
"STE50"	"MET16"	2.91694844209241e-06	0.00214043274193484	0.00194371303536023
"RTC2"	"MRD1"	2.91738550067691e-06	0.00214049110468764	0.00194376603419602
"NNL008W"	"YNL034W"	2.91994208180687e-06	0.00214210436017305	0.00194523102099749
"COG6"	"PRP38"	2.92622301899072e-06	0.00214644911764991	0.001949176466971
"SIS1"	"YNL034W"	2.92734201497756e-06	0.00214700687676893	0.00194968296439509
"RPB5"	"VPS16"	2.93036547096155e-06	0.00214896112043179	0.00195145760034012
"YBR162W"	"YMR291W"	2.93124377839843e-06	0.00214934194978295	0.00195180342899412
"NNL052C"	"YNL179C"	2.93300789726916e-06	0.00215037212980722	0.00195273892876606
"TAT1"	"MEU1"	2.93403184621994e-06	0.00215085945898637	0.00195318146922037
"REX4"	"SSE2"	2.93477047480043e-06	0.00215113753379328	0.00195343398714181
"HRP1"	"YER121W"	2.93584978716851e-06	0.0021516652254531	0.00195391318050199
"PRP39"	"YML079W"	2.93645748560037e-06	0.0021518471874531	0.00195407841900933
"NNL035W"	"YCL045C"	2.93685228404817e-06	0.00215187311009208	0.00195410195918899
"IMD4"	"SPO1"	2.93822710173541e-06	0.00215261701244244	0.00195477749206938
"AGP2"	"YMR291W"	2.94235470596772e-06	0.00215537724472185	0.00195728404102885
"NML009C"	"MCT1"	2.94737826801848e-06	0.00215858898830888	0.00196020060446672
"YOL099C"	"BDH2"	2.9474602216809e-06	0.00215858898830888	0.00196020060446672
"BNA2"	"OPI3"	2.95160413896114e-06	0.00216135942284605	0.00196271641803003
"NCR015C"	"SNO1"	2.95205046607939e-06	0.00216142189125236	0.00196277314518303
"SLI15"	"RPA135"	2.95290369992804e-06	0.00216178223548485	0.00196310037143414
"gCL01"	"PSD1"	2.95459832141622e-06	0.00216275838519466	0.00196398680662935
"SKM1"	"RSF2"	2.95698273390037e-06	0.00216423915974825	0.00196533148835929
"ILV6"	"MET16"	2.95836584981534e-06	0.00216498680496338	0.0019660104201108
"ECM31"	"ERG24"	2.95932936622618e-06	0.00216542723428278	0.00196641037110786
"BUD3"	"IDP1"	2.96053203376403e-06	0.00216604252839661	0.0019669691156861
"RED1"	"ERG24"	2.96191455579128e-06	0.00216678924473659	0.00196764720393213
"gOL02"	"CWP1"	2.96627528653405e-06	0.00216965814890533	0.00197025243712667
"IKS1"	"TPO5"	2.96656102238381e-06	0.00216965814890533	0.00197025243712667
"YBR174C"	"PXR1"	2.96775555270781e-06	0.00217026667501534	0.0019708050357247
"YAL069W"	"YDR274C"	2.96829821119164e-06	0.00217039840846261	0.00197092466201038
"RTC2"	"GLN4"	2.96879794516583e-06	0.00217049872747508	0.00197101576105237
"STE50"	"UBP9"	2.97030809503426e-06	0.00217133765044283	0.00197177758153667
"RED1"	"COX13"	2.97184141729168e-06	0.00217219330584974	0.00197255459664002
"YBR174C"	"IFH1"	2.97314391511774e-06	0.00217288005759488	0.00197317823142796
"YOL150C"	"FRE7"	2.97427374870653e-06	0.00217344046788993	0.00197368713636773
"REX4"	"n2"	2.97629998612662e-06	0.00217465570552111	0.00197479068574749
"YOR019W"	"AKR2"	2.97855207047939e-06	0.00217603564317567	0.00197604379814603
"YOL118C"	"ENT1"	2.9797836911698e-06	0.00217666981668124	0.00197661968697697
"RPB5"	"NAN1"	2.98054482636456e-06	0.00217696019754281	0.00197688337994652
"REX4"	"CWP1"	2.98169537833709e-06	0.00217753489899632	0.00197740526259424
"RPN1"	"YHR033W"	2.98916895166614e-06	0.00218219429798901	0.00198163643247947
"NHR006C"	"YHR033W"	2.98916895166614e-06	0.00218219429798901	0.00198163643247947
"NHR007W"	"YHR033W"	2.98916895166614e-06	0.00218219429798901	0.00198163643247947
"NML007W"	"SPC2"	2.99031779265474e-06	0.00218276683209564	0.00198215634697361
"PYC2"	"YOR287C"	2.99457680360364e-06	0.00218560920214709	0.00198473748470902
"RIF2"	"YRF1-2"	2.99578326481821e-06	0.00218622322975981	0.00198529507918584
"SLI15"	"DUS3"	2.99640350771626e-06	0.00218640935716292	0.00198546410026863
"NNL008W"	"YNL046W"	2.99794664147823e-06	0.00218726877018726	0.00198624452763989
"NBR031C"	"YOR287C"	2.99892170057534e-06	0.00218771356327482	0.0019866484413464
"ECM31"	"FDH2"	3.00345380492849e-06	0.0021905252536754	0.00198920171909063
"PGA1"	"NMA111"	3.00350773056076e-06	0.0021905252536754	0.00198920171909063
"YBR225W"	"YET2"	3.00942441580432e-06	0.00219457308689298	0.00199287753007774
"BDS1"	"SPO21"	3.01338798278761e-06	0.00219706668443646	0.00199514194976973
"SLI15"	"SAP185"	3.01357783824075e-06	0.00219706668443646	0.00199514194976973
"YAP3"	"CHS1"	3.01866099025824e-06	0.00220023672745349	0.00199802064519152
"STE20"	"CHS1"	3.01866099025824e-06	0.00220023672745349	0.00199802064519152
"YBR162W"	"RNH70"	3.0203185607691e-06	0.00220117691607481	0.00199887442435642
"SLI15"	"DDR48"	3.02194676859637e-06	0.00220209547921298	0.0019997085655609
"EXO5"	"FAA3"	3.02701878815453e-06	0.00220525464514635	0.00200257738357385
"UBS1"	"FAA3"	3.02701878815453e-06	0.00220525464514635	0.00200257738357385
"LCL1"	"YPL088W"	3.02903171414396e-06	0.00220645261902931	0.00200366525585626
"YAL069W"	"OAF1"	3.03241702238978e-06	0.00220864987104218	0.00200566056610158
"RPB5"	"UTP30"	3.034146164262e-06	0.00220964047250453	0.00200656012483916
"TMC1"	"TGL5"	3.03774891346168e-06	0.00221122975000214	0.00200800333738605
"VHS3"	"TGL5"	3.03774891346168e-06	0.00221122975000214	0.00200800333738605
"NOR007W"	"TGL5"	3.03774891346168e-06	0.00221122975000214	0.00200800333738605
"EXO5"	"MNN1"	3.03847470456336e-06	0.00221122975000214	0.00200800333738605
"UBS1"	"MNN1"	3.03847470456336e-06	0.00221122975000214	0.00200800333738605
"NNL055W"	"VPS75"	3.0385444936456e-06	0.00221122975000214	0.00200800333738605
"NBR031C"	"YMR291W"	3.04057700612735e-06	0.00221236469130857	0.00200903397019615
"SLI15"	"STP3"	3.04084311990586e-06	0.00221236469130857	0.00200903397019615
"ILV6"	"BRO1"	3.04539803519666e-06	0.00221540939908975	0.0020117988495064
"RRP12"	"SUT2"	3.04783884964936e-06	0.00221664632260965	0.0020129220917005
"RQC2"	"SUT2"	3.04783884964936e-06	0.00221664632260965	0.0020129220917005
"YLR257W"	"SUR2"	3.04972885717826e-06	0.00221775148986132	0.00201392568688535
"LYS14"	"RPN4"	3.05175602600065e-06	0.0022189561197423	0.00201501960343623
"NNT1"	"n1"	3.05477929695939e-06	0.00222061498717228	0.00201652601014756
"CTS1"	"n1"	3.05477929695939e-06	0.00222061498717228	0.00201652601014756
"YHL008C"	"PCL2"	3.05565184917399e-06	0.00222097960550778	0.00201685711768379
"HAL9"	"CWP2"	3.05622264504361e-06	0.00222112483241498	0.00201698899729256
"YOL099C"	"MNN1"	3.05778304866454e-06	0.00222198913907464	0.00201777386854219
"TUB2"	"AAD6"	3.0598612287943e-06	0.0022232294412403	0.00201890017886251
"YMR114C"	"YMR118C"	3.06163384175901e-06	0.00222424745080064	0.00201982462671541
"SLI15"	"YFR017C"	3.0621124694387e-06	0.00222432525956282	0.00201989528434569
"YCL026C"	"AAT2"	3.0636582387815e-06	0.00222511422348563	0.00202061173734659
"GRC3"	"YLL007C"	3.06394190927379e-06	0.00222511422348563	0.00202061173734659
"gNL07"	"PET123"	3.06508013734852e-06	0.0022255419830357	0.00202100018300862
"NKL037W"	"TPK3"	3.06551960105436e-06	0.0022255419830357	0.00202100018300862
"NBR031C"	"YIL077C"	3.06564611233884e-06	0.0022255419830357	0.00202100018300862
